course_url,course_level,course_enrollments,subject,title,rating,number_of_ratings,number_of_students,price,total_length
https://www.edx.org/course/creating-virtual-reality-vr-apps-2,Intermediate Level,22661.0,Development,UCSanDiegoX: Creating Virtual Reality (VR) Apps,4.5066793893129775,21.236641221374047,29213,99.0,42.0
https://www.edx.org/course/introduction-to-finops,Beginner Level,51943.173363949485,Development,LinuxFoundationX: Introduction to FinOps,4.6,5.0,11462,209.0,12.0
https://www.edx.org/course/data-science-and-agile-systems-for-product-management,Intermediate Level,51943.173363949485,Business,"UMD, USMx: Data Science and Agile Systems for Product Management",4.6,5.0,15316,249.0,12.0
https://www.edx.org/course/software-construction-object-oriented-design,Intermediate Level,23386.0,Development,UBCx: Software Construction: Object-Oriented Design,4.5066793893129775,21.236641221374047,28649,125.0,60.0
https://www.edx.org/course/ai-in-practice-preparing-for-ai,Intermediate Level,51943.173363949485,Business,DelftX: AI in Practice: Preparing for AI,4.5066793893129775,21.236641221374047,5084,249.0,25.0
https://www.edx.org/course/introduccion-a-la-programacion-en-java-escribiendo,Beginner Level,14404.0,Development,UC3Mx: Introducción a la programación en Java: escribiendo buen código,4.5066793893129775,21.236641221374047,20552,59.0,35.0
https://www.edx.org/course/automated-software-testing-model-and-state-based-2,Expert Level,7272.0,Development,DelftX: Automated Software Testing: Model and State-based Testing,4.5066793893129775,21.236641221374047,10649,199.0,25.0
https://www.edx.org/course/iot-system-architecture-design-and-evaluation-2,Beginner Level,6032.0,Development,WasedaX: IoT System Architecture: Design and Evaluation,4.5066793893129775,21.236641221374047,7225,129.0,15.0
https://www.edx.org/course/it-fundamentals-for-business-professionals-cyberse,Beginner Level,10209.0,Development,UPValenciaX: IT Fundamentals for Business Professionals: Cybersecurity and social implications,4.5066793893129775,21.236641221374047,12734,69.0,18.0
https://www.edx.org/course/introduccion-a-la-programacion-en-c-funciones-y-pu,Beginner Level,5817.0,Development,UAMx: Introducción a la programación en C: Funciones y punteros,4.5066793893129775,21.236641221374047,11186,29.0,16.0
https://www.edx.org/course/introduction-to-management-information-systems-mis,Intermediate Level,39192.0,Development,UC3Mx: Introduction to Management Information Systems (MIS): A Survival Guide,4.5066793893129775,21.236641221374047,44918,119.0,24.0
https://www.edx.org/course/business-considerations-for-5g-iot-and-ai-2,Beginner Level,6701.0,Business,"LinuxFoundationX: Business Considerations for 5G with Edge, IoT, and AI",4.8,6.0,12778,189.0,12.0
https://www.edx.org/course/semistructured-data,Beginner Level,51943.173363949485,Development,StanfordOnline: Databases: Semistructured Data,4.5066793893129775,21.236641221374047,6824,69.0,20.0
https://www.edx.org/course/it-fundamentals-for-business-professionals-program,Beginner Level,13850.0,Development,UPValenciaX: IT Fundamentals for Business Professionals: Programming,4.5066793893129775,21.236641221374047,16860,69.0,24.0
https://www.edx.org/course/olap-and-recursion,Beginner Level,51943.173363949485,Development,StanfordOnline: Databases: OLAP and Recursion,4.5066793893129775,21.236641221374047,5421,69.0,20.0
https://www.edx.org/course/becoming-a-hyperledger-aries-developer,Beginner Level,51943.173363949485,Development,LinuxFoundationX: Becoming a Hyperledger Aries Developer,4.5066793893129775,21.236641221374047,7270,249.0,21.0
https://www.edx.org/course/work-with-augmented-reality-ar-and-the-web,Beginner Level,51943.173363949485,Development,CurtinX: Work with augmented reality (AR) and the web,4.5066793893129775,21.236641221374047,6514,189.0,80.0
https://www.edx.org/course/diseno-de-sistemas-de-informacion-gerencial-para-2,Intermediate Level,9293.0,Development,URosarioX: Diseño de sistemas de información gerencial para intranet con Microsoft Access,4.5066793893129775,21.236641221374047,11735,49.0,40.0
https://www.edx.org/course/a-system-view-of-communications-from-signals-to-pa,Beginner Level,34360.0,Development,HKUSTx: A System View of Communications: From Signals to Packets (Part 1),4.5066793893129775,21.236641221374047,36083,79.0,42.0
https://www.edx.org/course/simulation-neuroscience,Expert Level,12316.0,Sciences,EPFLx: Simulation Neuroscience,4.5066793893129775,21.236641221374047,14410,209.0,48.0
https://www.edx.org/course/ilabx-the-internet-masterclass,Beginner Level,51943.173363949485,Development,TUMx: iLabX – The Internet Masterclass,4.5066793893129775,21.236641221374047,7040,159.0,48.0
https://www.edx.org/course/introduction-to-containers-kubernetes-and-openshift,Beginner Level,51943.173363949485,Development,"IBM: Introduction to Containers, Kubernetes and OpenShift",3.7,10.0,14023,99.0,48.0
https://www.edx.org/course/introduccion-a-los-sistemas-de-informacion-gerenci,Intermediate Level,51943.173363949485,Development,UC3Mx: Introducción a los Sistemas de Información Gerencial (MIS): Una guía de supervivencia,4.5066793893129775,21.236641221374047,5420,39.0,24.0
https://www.edx.org/course/introduccion-a-la-programacion-en-c-instrucciones,Beginner Level,5847.0,Development,UAMx: Introducción a la programación en C: Instrucciones de control y ficheros de texto,4.5066793893129775,21.236641221374047,8384,29.0,16.0
https://www.edx.org/course/fundamentos-tic-para-profesionales-de-negocios-p-2,Beginner Level,7977.0,Development,UPValenciaX: Fundamentos TIC para profesionales de negocios: Programación,4.5066793893129775,21.236641221374047,10709,69.0,24.0
https://www.edx.org/course/unix-tools-data-software-and-production-engineering,Intermediate Level,51943.173363949485,Development,"DelftX: Unix Tools: Data, Software and Production Engineering",4.5066793893129775,21.236641221374047,6981,50.0,36.0
https://www.edx.org/course/creacion-musical-con-soundcool-introduccion,Beginner Level,51943.173363949485,Music,UPValenciaX: Creación musical con Soundcool: Introducción,4.5066793893129775,21.236641221374047,5280,19.0,25.0
https://www.edx.org/course/open-source-and-the-5g-transition-2,Beginner Level,51943.173363949485,Business,LinuxFoundationX: Open Source and the 5G Transition,4.5066793893129775,21.236641221374047,5988,189.0,12.0
https://www.edx.org/course/how-virtual-reality-works,Beginner Level,24451.0,Development,UCSanDiegoX: How Virtual Reality Works,4.5066793893129775,21.236641221374047,27852,99.0,42.0
https://www.edx.org/course/software-construction-data-abstraction,Beginner Level,18929.0,Development,UBCx: Software Construction: Data Abstraction,4.5066793893129775,21.236641221374047,22485,125.0,60.0
https://www.edx.org/course/it-fundamentals-for-business-professionals-enterpr,Beginner Level,25525.0,Development,UPValenciaX: IT Fundamentals for Business Professionals: Enterprise Systems,4.5066793893129775,21.236641221374047,28671,69.0,24.0
https://www.edx.org/course/data-structures-and-algorithm-design-part-i,Intermediate Level,15908.0,Development,TsinghuaX: Data Structures and Algorithm Design Part I | 数据结构与算法设计(上),4.5066793893129775,21.236641221374047,20230,179.0,56.0
https://www.edx.org/course/it-fundamentals-for-business-professionals-softwar,Beginner Level,12891.0,Development,UPValenciaX: IT Fundamentals for Business Professionals: Software development,4.5066793893129775,21.236641221374047,14755,69.0,18.0
https://www.edx.org/course/developing-cloud-native-applications,Intermediate Level,51943.173363949485,Development,"IBM: Introduction to Cloud Native, DevOps, Agile, and NoSQL",4.2,18.0,11325,49.0,16.0
https://www.edx.org/course/data-science-ethics,Beginner Level,16254.0,Development,MichiganX: Data Science Ethics,4.5066793893129775,21.236641221374047,19376,59.0,16.0
https://www.edx.org/course/it-fundamentals-for-business-professionals-hardwar,Beginner Level,15435.0,Development,UPValenciaX: IT Fundamentals for Business Professionals: Hardware,4.5066793893129775,21.236641221374047,18070,69.0,24.0
https://www.edx.org/course/laff-on-programming-for-high-performance,Intermediate Level,51943.173363949485,Development,UTAustinX: LAFF-On Programming for High Performance,4.5066793893129775,21.236641221374047,5314,99.0,30.0
https://www.edx.org/course/principles-of-electric-circuits-2,Intermediate Level,37268.0,Development,TsinghuaX: Principles of Electric Circuits | 电路原理,4.5066793893129775,21.236641221374047,39091,179.0,162.0
https://www.edx.org/course/introduccion-a-la-vision-por-computador-desarrollo,Intermediate Level,17797.0,Development,UC3Mx: Introducción a la visión por computador: desarrollo de aplicaciones con OpenCV,4.5066793893129775,21.236641221374047,20144,39.0,16.0
https://www.edx.org/course/fundamentos-tic-para-profesionales-de-negocios-apl,Beginner Level,10117.0,Development,UPValenciaX: Fundamentos TIC para profesionales de negocios: Aplicaciones empresariales,4.5066793893129775,21.236641221374047,12532,69.0,24.0
https://www.edx.org/course/a-system-view-of-communications-from-signals-to-2,Beginner Level,12681.0,Development,HKUSTx: A System View of Communications: From Signals to Packets (Part 2),4.5066793893129775,21.236641221374047,13175,59.0,36.0
https://www.edx.org/course/the-multi-scale-brain,Expert Level,51943.173363949485,Sciences,EPFLx: The Multi-scale brain,4.5066793893129775,21.236641221374047,6015,179.0,42.0
https://www.edx.org/course/a-system-view-of-communications-from-signals-to-3,Beginner Level,11021.0,Development,HKUSTx: A System View of Communications: From Signals to Packets (Part 3),4.5066793893129775,21.236641221374047,11499,59.0,30.0
https://www.edx.org/course/computational-geometry,Expert Level,8803.0,Development,TsinghuaX: 计算几何 | Computational Geometry,4.5066793893129775,21.236641221374047,10735,179.0,128.0
https://www.edx.org/course/the-software-architect-code-building-the-digital-w,Beginner Level,16729.0,Development,UC3Mx: The Software Architect Code: Building the Digital World,4.5066793893129775,21.236641221374047,18626,159.0,24.0
https://www.edx.org/course/fundamentos-tic-para-profesionales-de-negocios-har,Beginner Level,7077.0,Development,UPValenciaX: Fundamentos TIC para profesionales de negocios: Hardware,4.5066793893129775,21.236641221374047,8768,69.0,24.0
https://www.edx.org/course/fundamentos-tic-para-profesionales-de-negocios-des,Beginner Level,5899.0,Development,UPValenciaX: Fundamentos TIC para profesionales de negocios: Desarrollo de Software,4.5066793893129775,21.236641221374047,8063,69.0,18.0
https://www.edx.org/course/secure-software-development-requirements-design-and-reuse,Beginner Level,51943.173363949485,Development,"LinuxFoundationX: Secure Software Development: Requirements, Design, and Reuse",4.5066793893129775,21.236641221374047,5680,249.0,14.0
https://www.edx.org/course/aplicaciones-de-la-teoria-de-grafos-a-la-vida-re-2,Beginner Level,5237.0,Development,UPValenciaX: Aplicaciones de la Teoría de Grafos a la vida real II,4.5066793893129775,21.236641221374047,5674,45.0,16.0
https://www.edx.org/course/web-application-technologies-and-django,Intermediate Level,51943.173363949485,Development,MichiganX: Web Application Technologies and Django,4.5066793893129775,21.236641221374047,10245,59.0,20.0
https://www.edx.org/course/building-web-applications-in-django,Intermediate Level,51943.173363949485,Development,MichiganX: Building Web Applications in Django,4.5066793893129775,21.236641221374047,8579,59.0,16.0
https://www.edx.org/course/introduction-to-computer-science-and-programming-7,Beginner Level,1270419.0,Development,MITx: Introduction to Computer Science and Programming Using Python,4.8,155.0,1684353,149.0,144.0
https://www.edx.org/course/cybersecurity-fundamentals,Expert Level,177871.0,Development,RITx: Cybersecurity Fundamentals,3.8,10.0,206517,399.0,96.0
https://www.edx.org/course/quantitative-methods-for-biology,Beginner Level,31109.0,Development,HarvardX: Quantitative Methods for Biology,4.5,6.0,61613,219.0,50.0
https://www.edx.org/course/big-data-fundamentals,Intermediate Level,40755.0,Development,AdelaideX: Big Data Fundamentals,4.5066793893129775,21.236641221374047,47094,199.0,100.0
https://www.edx.org/course/word-intermedio-herramientas-de-formato-y-producti,Intermediate Level,11130.0,Development,UPValenciaX: Word intermedio: herramientas de formato y productividad,4.5066793893129775,21.236641221374047,21816,45.0,30.0
https://www.edx.org/course/computer-forensics,Expert Level,70052.0,Development,RITx: Computer Forensics,4.4,7.0,88066,399.0,96.0
https://www.edx.org/course/iot-sensors-and-devices,Beginner Level,33588.0,Development,CurtinX: IoT Sensors and Devices,4.5066793893129775,21.236641221374047,47244,199.0,30.0
https://www.edx.org/course/computing-for-data-analysis,Expert Level,44354.0,Development,GTx: Computing for Data Analysis,3.4,5.0,57326,825.0,150.0
https://www.edx.org/course/big-data-analytics-using-spark,Expert Level,49661.0,Development,UCSanDiegoX: Big Data Analytics Using Spark,4.4,11.0,59401,350.0,120.0
https://www.edx.org/course/cybersecurity-and-privacy-in-the-iot,Beginner Level,21790.0,Development,CurtinX: Cybersecurity and Privacy in the IoT,4.5066793893129775,21.236641221374047,25859,199.0,30.0
https://www.edx.org/course/iot-programming-and-big-data,Beginner Level,21841.0,Development,CurtinX: IoT Programming and Big Data,4.5066793893129775,21.236641221374047,25622,199.0,30.0
https://www.edx.org/course/network-security-2,Expert Level,61313.0,Development,RITx: Network Security,4.5066793893129775,21.236641221374047,69196,399.0,96.0
https://www.edx.org/course/big-data-analytics-2,Intermediate Level,43302.0,Development,AdelaideX: Big Data Analytics,4.5066793893129775,21.236641221374047,50933,199.0,100.0
https://www.edx.org/course/developing-cloud-applications-with-nodejs-and-react,Intermediate Level,51943.173363949485,Development,IBM: Back-end Application Development with Node.js and Express,4.2,23.0,35477,49.0,15.0
https://www.edx.org/course/cybersecurity-risk-management,Expert Level,35835.0,Development,RITx: Cybersecurity Risk Management,4.4,8.0,44219,399.0,96.0
https://www.edx.org/course/introduction-to-java-programming-fundamental-data,Beginner Level,35378.0,Development,UC3Mx: Introduction to Java Programming: Fundamental Data Structures and Algorithms,4.5066793893129775,21.236641221374047,43667,189.0,35.0
https://www.edx.org/course/introduccion-a-la-programacion-en-java-estructuras,Beginner Level,14386.0,Development,UC3Mx: Introducción a la programación en Java: estructuras de datos y algoritmos,4.5066793893129775,21.236641221374047,21056,59.0,35.0
https://www.edx.org/course/applications-of-tinyml,Intermediate Level,51943.173363949485,Development,HarvardX: Applications of TinyML,4.4,8.0,22879,299.0,20.0
https://www.edx.org/course/deploying-tinyml,Intermediate Level,51943.173363949485,Development,HarvardX: Deploying TinyML,4.5,7.0,21986,299.0,20.0
